MSA,29-0000,33-0000,13-0000,47-0000,35-0000,39-0000,25-0000,17-0000,21-0000,45-0000,51-0000,43-0000,37-0000,31-0000,19-0000,15-0000,49-0000,27-0000,11-0000,23-0000,41-0000,53-0000
0100004,72324.0,8865.0,20328.0,25250.0,43225.0,18480.0,39520.0,3483.0000000000005,7140.0,-4248.0,-40579.0,23360.0,15810.0,53590.0,2072.0,10349.0,41472.0,2132.0,15345.0,917.9999999999999,40100.0,39936.0
40140,1194904.0,160695.0,424200.0,721645.0,893165.0,548592.0,726484.0,37233.0,194355.0,-44604.0,-254789.0,430320.0,272118.0,690690.0,63788.0,196631.0,350656.0,45345.99999999999,323400.0,30191.999999999996,727600.0,703248.0
17860,136448.0,4230.0,37716.0,32926.0,67990.0,39864.0,52820.0,2754.0,19950.0,-767.0,-10354.0,29420.0,17236.0,57500.0,7030.0,38252.0,23488.0,7051.999999999999,22715.0,2346.0,48300.0,20832.0
35380,640256.0,85050.0,192948.0,257045.0,432380.0,232056.0,228988.0,25947.0,68565.0,-3540.0,-82832.0,164840.0,99944.0,283590.0,25160.0,98905.0,160192.0,29929.999999999996,139260.0,28202.999999999996,320600.0,215712.0
19804,859031.9999999999,72090.0,319704.0,192607.0,395915.0,281292.0,267368.0,75033.0,127785.0,-3953.0000000000005,-210149.0,206900.0,115444.0,535900.0,26714.0,280340.0,183936.0,40057.0,192115.0,0.0,323800.0,258000.0
20524,160720.0,22275.0,32592.0,70296.0,80665.0,97020.0,107388.0,11232.0,29190.0,-826.0,-13826.0,42520.0,35278.0,116610.0,4292.0,33405.0,35520.0,6600.999999999999,30965.0,3722.9999999999995,64950.0,30624.0
17820,259775.99999999997,27540.0,144228.0,119584.0,181675.0,117876.0,139460.0,19656.0,49140.0,-2655.0,-26598.0,79520.0,58156.0,165370.0,12654.0,189033.0,60352.0,17794.0,60335.0,6833.999999999999,158950.0,55488.0
3200001,30011.999999999996,7020.0,12012.0,28583.0,40560.0,35244.0,22116.0,2619.0,6825.0,-708.0,-11098.0,15460.0,15066.0,19320.0,5032.0,8122.0,20288.0,1230.0,13585.0,1224.0,23850.0,13392.0
3700001,232715.99999999997,33300.0,53256.0,94132.0,144235.0,83028.0,142044.0,5454.0,35175.0,-15812.000000000002,-105493.0,65160.0,47616.0,290490.0,8362.0,30654.0,76352.0,4838.0,40425.0,3060.0,115100.0,101280.0
47940,82328.0,5535.0,26208.0,30603.0,50375.0,34716.0,43624.0,3861.0000000000005,13125.0,-1180.0,-35681.0,26660.0,16926.0,53360.0,2220.0,15851.0,23168.0,3935.9999999999995,24805.0,2244.0,45200.0,33840.0
2000001,64123.99999999999,8010.0,16128.0,42521.0,40950.0,21384.0,49096.0,864.0,6825.0,-6077.0,-36549.0,18940.0,20026.0,56120.0,3404.0,5240.0,26496.0,3320.9999999999995,15070.0,1173.0,35000.0,29232.0
2500004,4428.0,720.0,924.0,1313.0,2795.0,4356.0,4864.0,,945.0,,-3441.0,1680.0,1240.0,2070.0,0.0,,1408.0,,1595.0,,3250.0,1824.0
37460,80032.0,11835.0,30408.0,40299.0,71565.0,20988.0,37012.0,5049.0,9135.0,-1003.0000000000001,-10664.0,26900.0,19096.0,51520.0,4218.0,13886.0,27328.0,2378.0,12320.0,2142.0,51500.0,18960.0
17020,91675.99999999999,5715.0,19740.0,27270.0,56160.0,44484.0,49780.0,1647.0,21735.0,-4307.0,-10323.0,22280.0,17918.0,61410.0,3700.0,17292.0,17664.0,3279.9999999999995,17930.0,2039.9999999999998,38100.0,15792.0
1700004,110207.99999999999,16830.0,21588.0,37774.0,46085.0,28908.0,51908.0,2538.0,19110.0,-1298.0,-26691.0,26780.0,18476.0,58650.0,3478.0,7467.0,29504.0,1885.9999999999998,26235.0,917.9999999999999,41450.0,37584.0
36260,169247.99999999997,17370.0,126924.0,148672.0,127920.0,105072.0,113544.0,17820.0,28455.0,-0.0,-67921.0,78260.0,48050.0,143290.0,9620.0,70347.0,72576.0,10332.0,67320.0,4641.0,113100.0,75456.0
1900003,84787.99999999999,4140.0,17892.0,35754.0,42965.0,40128.0,45828.0,1512.0,12495.0,-4307.0,-31403.0,25880.0,15934.0,67850.0,3330.0,9170.0,24064.0,2746.9999999999995,20735.0,1530.0,39700.0,40992.0
25020,11479.999999999998,3600.0,1680.0,3131.0,5135.0,2244.0,10564.0,675.0,1575.0,,-3472.0,2980.0,2728.0,2990.0,1036.0,524.0,2496.0,,2640.0,,7900.0,2112.0
26420,2520352.0,317970.0,1301832.0,1781741.0,1797380.0,1078968.0,1313356.0,236250.00000000003,240240.0,-15753.000000000002,-573934.0,935780.0,524892.0,1476370.0,227254.0,1058218.0,806528.0,120867.99999999999,704715.0,120410.99999999999,1506000.0,1023984.0
41100,58875.99999999999,3870.0,12600.0,43026.0,43030.0,28512.0,36860.0,1269.0,11130.0,,-7998.0,18760.0,16678.0,48300.0,2220.0,8908.0,16448.0,2910.9999999999995,17655.0,1835.9999999999998,32950.0,17472.0
48660,71832.0,8820.0,14196.0,22321.0,39910.0,22704.0,29792.0,2943.0,9240.0,-354.0,-11067.0,18800.0,10850.0,57730.0,1480.0,10218.0,16896.0,1557.9999999999998,8910.0,1224.0,29300.0,15120.0
29820,666332.0,148095.0,264516.0,425412.0,953290.0,801900.0,265316.0,20331.0,83265.0,-1180.0,-78833.0,286800.0,369644.0,396520.0,24938.0,167811.0,199936.0,65230.99999999999,232705.0,33456.0,529700.0,318816.0
2200002,93151.99999999999,14805.0,20748.0,28179.0,45760.0,41580.0,46208.0,1836.0000000000002,12285.0,-6549.0,-13547.0,22480.0,20522.0,71990.0,2220.0,17423.0,27584.0,1271.0,17985.0,1479.0,38550.0,26208.0
33874,975471.9999999999,78300.0,523320.0,367741.0,502385.0,579084.0,407284.0,52785.0,149310.0,-5959.0,-185566.0,343760.0,186062.0,706560.0,105598.0,592120.0,254336.0,49814.99999999999,272635.0,33609.0,589000.0,288672.0
33260,56087.99999999999,5040.0,32340.0,88779.0,51805.0,19668.0,26828.0,7749.000000000001,6195.0,-0.0,-14570.0,24780.0,13330.0,0.0,12284.0,11004.0,31616.0,4058.9999999999995,20460.0,,47250.0,40896.0
2700003,117095.99999999999,7695.0,30660.0,55449.0,66235.0,83424.0,60800.0,5022.0,21000.0,-3953.0000000000005,-46407.0,31180.0,22072.0,120750.0,7030.0,13624.0,32832.0,3238.9999999999995,30470.0,1784.9999999999998,64550.0,46320.0
16060,77736.0,5760.0,,20705.0,36530.0,12408.0,36024.0,1242.0,7140.0,,-11284.0,17140.0,8804.0,39560.0,2368.0,7598.0,12736.0,2296.0,,1224.0,26750.0,11712.0
22540,45427.99999999999,3510.0,13692.0,20099.0,25220.0,20196.0,18544.0,3807.0000000000005,5775.0,-295.0,-20057.0,12300.0,6572.0,24610.0,666.0,8122.0,12160.0,2419.0,11220.0,714.0,23400.0,17616.0
4700001,126443.99999999999,15525.0,18900.0,42016.0,75985.0,36168.0,71516.0,4806.0,16695.0,-3599.0,-60760.0,36360.0,20646.0,89930.0,2960.0,7729.0,44928.0,2583.0,30910.0,1122.0,61400.0,53520.0
22660,149568.0,12240.0,66612.0,79588.0,111540.0,61644.0,79192.0,11745.0,20055.0,-1770.0,-21669.0,42740.0,30876.0,83950.0,21312.0,66155.0,38016.0,8446.0,31295.0,2805.0,88500.0,31296.0
36100,117095.99999999999,13590.0,25452.0,48076.0,67275.0,38808.0,0.0,3240.0,10605.0,-3599.0,-19375.0,33400.0,22196.0,72220.0,1702.0,8384.0,25856.0,2173.0,12265.0,2907.0,66700.0,29472.0
74650,63959.99999999999,2520.0,14280.0,21109.0,24310.0,25608.0,24928.0,891.0000000000001,10290.0,-236.0,-12245.0,17260.0,9176.0,42780.0,1184.0,11004.0,14080.0,1803.9999999999998,14190.0,1224.0,24100.0,18960.0
39340,172855.99999999997,11745.0,76524.0,175437.0,112775.0,86592.0,136268.0,10449.0,47040.0,-944.0,-38781.0,75480.0,41788.0,125350.0,11470.0,129559.0,40128.0,15046.999999999998,74360.0,4743.0,112000.0,42912.0
16700,377855.99999999994,36270.0,122388.0,145541.0,230165.0,113124.0,137940.0,19062.0,38850.0,-2832.0,-60264.0,98580.0,76384.0,198720.0,12284.0,130869.0,93824.0,14390.999999999998,81730.0,14381.999999999998,183300.0,98016.0
13460,80688.0,4725.0,20496.0,43026.0,57850.0,39600.0,30628.0,2376.0,14070.0,-1062.0,-10416.0,24980.0,19592.0,44390.0,6290.0,16637.0,15936.0,4058.9999999999995,22770.0,2346.0,45350.0,18624.0
34740,68552.0,5535.0,12516.0,18685.0,41795.0,21384.0,24852.0,3780.0000000000005,10500.0,-0.0,-28551.0,16260.0,9672.0,54280.0,1332.0,5109.0,15744.0,1639.9999999999998,12100.0,917.9999999999999,43700.0,14496.0
77200,632548.0,64530.0,234024.0,199576.0,385385.0,214632.0,296248.0,22626.0,124320.0,-944.0,-114576.0,178620.0,109554.0,547630.0,21238.0,198727.0,116224.0,28740.999999999996,146850.0,19992.0,292100.0,143280.0
18700,39852.0,0.0,11172.0,8383.0,25220.0,17820.0,24244.0,2349.0,6930.0,-1593.0,-4123.0,8720.0,7378.0,27140.0,9028.0,19781.0,5440.0,1885.9999999999998,9845.0,0.0,12700.0,4896.0
34900,68552.0,5220.0,23940.0,35451.0,60580.0,26928.0,28956.0,1323.0,10815.0,-16343.000000000002,-13051.0,18200.0,26350.0,42780.0,4884.0,6681.0,13376.0,1885.9999999999998,22605.0,1682.9999999999998,40550.0,18816.0
46060,391959.99999999994,53865.0,126588.0,135138.0,238485.0,230736.0,169024.0,20574.0,82530.0,-2478.0,-35619.0,121940.0,69936.0,228160.0,30340.0,151043.0,92544.0,19188.0,102575.0,12036.0,179850.0,79296.0
19740,1215076.0,132120.0,945840.0,685386.0,837720.0,635844.0,561564.0,99252.0,184695.0,-10384.0,-162719.0,409900.0,268522.0,820410.0,110704.0,877176.0,331840.0,91429.99999999999,365035.0,75480.0,831900.0,405888.0
30460,335380.0,27450.0,78876.0,86759.0,165490.0,108636.0,119472.0,13446.0,34230.0,-9499.0,-85715.0,79180.0,49538.0,177330.0,19240.0,64845.0,69824.0,12873.999999999998,72600.0,7088.999999999999,128650.0,101424.0
21780,190895.99999999997,11745.0,42756.0,79487.0,93665.0,63360.0,52364.0,6804.0,20160.0,-1593.0,-50375.0,41280.0,26660.0,109480.0,9694.0,27903.0,48256.0,6149.999999999999,40095.0,3671.9999999999995,78350.0,61920.0
29740,63631.99999999999,12780.0,24108.0,33532.0,47450.0,56892.0,45372.0,5346.0,12600.0,-8201.0,-6603.0,21860.0,13206.0,65090.0,5846.0,23842.0,15168.0,2214.0,16445.0,1530.0,30000.0,11712.0
25420,329640.0,32355.0,175056.0,84739.0,167700.0,143880.0,129504.0,12231.0,60375.0,-1003.0000000000001,-48360.0,116480.0,53878.0,207230.0,15318.0,162309.0,75648.0,14554.999999999998,76065.0,16473.0,138700.0,154752.0
39900,174495.99999999997,18090.0,67620.0,115746.0,141960.0,114972.0,89908.0,6750.0,25515.0,-1062.0,-33046.0,72440.0,53878.0,98210.0,21312.0,45588.0,51968.0,12053.999999999998,62425.0,5712.0,112750.0,89184.0
35084,1038283.9999999999,150705.0,594384.0,334613.0,505895.0,404316.0,684000.0,45792.0,196560.0,-3658.0,-168578.0,380820.0,249984.0,895850.0,111370.0,580068.0,255232.0,49363.99999999999,376530.0,65688.0,563950.0,446976.0
38060,1758899.9999999998,235710.0,914340.0,790931.0,1164085.0,860640.0,702392.0,95715.0,295995.0,-22125.0,-267096.0,687140.0,341434.0,1072260.0,82806.0,1000054.0,476864.0,95734.99999999999,613030.0,76041.0,1107400.0,574848.0
74804,131692.0,15435.0,61488.0,68579.0,72280.0,57552.0,77064.0,16902.0,21000.0,-767.0,-29450.0,39100.0,25110.0,121900.0,14948.0,124581.0,32576.0,5739.999999999999,69025.0,3264.0,60250.0,48432.0
0900001,37720.0,2340.0,8064.0,14342.0,19955.0,16500.0,22876.0,999.0000000000001,11445.0,-236.0,-8277.0,10280.0,9176.0,30130.0,814.0,3144.0,6720.0,2173.0,13090.0,714.0,14300.0,8544.0
1700001,127591.99999999999,16740.0,31416.0,53328.0,75790.0,29964.0,69464.0,3861.0000000000005,22260.0,-3127.0,-49662.0,40840.0,27218.0,94990.0,5328.0,11790.0,39616.0,3320.9999999999995,42955.0,1937.9999999999998,60700.0,62976.0
29620,181219.99999999997,12735.0,109200.0,57772.0,116545.0,77484.0,143032.0,8667.0,33600.0,-1711.0,-46624.0,68500.0,33604.0,124200.0,20646.0,89080.0,44480.0,12135.999999999998,56815.0,7649.999999999999,92400.0,66816.0
28140,1087320.0,101835.0,543480.0,389658.0,591825.0,427548.0,418836.0,49734.0,136815.0,-6018.0,-194277.0,357420.0,170624.0,578680.0,55130.0,580461.0,260864.0,58834.99999999999,304205.0,44778.0,532600.0,328896.0
36740,994659.9999999999,134415.0,529200.0,500152.0,973635.0,579480.0,418000.0,41499.0,98910.0,-7139.0,-115878.0,384480.0,357120.0,607660.0,38406.0,407279.0,288960.0,72775.0,222365.0,52325.99999999999,788450.0,340608.0
22420,193355.99999999997,16830.0,41748.0,40400.0,92820.0,61380.0,62320.0,4671.0,18900.0,-295.0,-32550.0,41820.0,25668.0,130410.0,3922.0,31833.0,34432.0,5288.999999999999,30305.0,2754.0,73750.0,38304.0
26620,203195.99999999997,17955.0,130704.0,58984.0,110695.0,64812.0,71820.0,48951.0,14595.0,-590.0,-52855.0,58640.0,44268.0,116840.0,11988.0,176195.0,54848.0,9840.0,51920.0,4028.9999999999995,113750.0,56880.0
37860,203687.99999999997,22095.0,59808.0,78578.0,130650.0,54648.0,78128.0,5157.0,23310.0,-649.0,-19530.0,61800.0,35402.0,122820.0,5772.0,37597.0,49984.0,5534.999999999999,25135.0,7649.999999999999,99300.0,35616.0
11500,45591.99999999999,4770.0,10416.0,10605.0,28340.0,11484.0,17708.0,1161.0,4095.0,,-17980.0,12620.0,6944.0,20930.0,1110.0,4585.0,15744.0,2050.0,6380.0,612.0,23000.0,15072.0
12540,219595.99999999997,44190.0,86016.0,158166.0,148785.0,68376.0,174496.0,20925.0,50400.0,-241605.0,-37727.0,68680.0,46500.0,142830.0,20498.0,52793.0,81984.0,8076.999999999999,61985.0,4437.0,129250.0,99072.0
3700004,105615.99999999999,16335.0,25788.0,55651.0,104910.0,69300.0,76380.0,2673.0,25410.0,-1298.0,-29419.0,35660.0,34534.0,105340.0,4810.0,20305.0,35008.0,3853.9999999999995,20460.0,1988.9999999999998,68300.0,39552.0
27180,97907.99999999999,4365.0,12684.0,19695.0,33995.0,28644.0,26144.0,4455.0,11025.0,-354.0,-24490.0,19200.0,8742.0,55200.0,1850.0,5764.0,19904.0,1189.0,16610.0,1377.0,30500.0,23904.0
5100001,136120.0,22680.0,26880.0,66660.0,63440.0,58740.0,67564.0,2889.0,30135.0,-1593.0,-39339.0,39460.0,19716.0,76360.0,3774.0,27510.0,35200.0,2746.9999999999995,21340.0,2805.0,63950.0,46608.0
1300003,87411.99999999999,17460.0,13860.0,34744.0,51155.0,28908.0,56468.0,1755.0000000000002,12600.0,-7611.000000000001,-25234.0,23800.0,17050.0,62560.0,1702.0,7598.0,24704.0,1721.9999999999998,17655.0,1886.9999999999998,40650.0,32016.0
10380,32635.999999999996,3465.0,12600.0,14342.0,27170.0,7920.0,36480.0,4941.0,5565.0,-1180.0,-12989.0,14200.0,12586.0,11270.0,1406.0,7729.0,7616.0,778.9999999999999,7645.0,0.0,32050.0,9648.0
23580,102499.99999999999,7515.0,22008.0,28785.0,40300.0,15972.0,38000.0,1917.0000000000002,6930.0,-2006.0000000000002,-38750.0,24860.0,12586.0,61180.0,1998.0,9301.0,21568.0,2542.0,17710.0,1530.0,35400.0,42384.0
44300,62483.99999999999,6615.0,24276.0,29088.0,44850.0,28380.0,52136.0,4374.0,11340.0,-1062.0,-8680.0,24400.0,13826.0,30130.0,4218.0,33798.0,20608.0,2951.9999999999995,15785.0,1377.0,32200.0,15984.0
27980,36408.0,9450.0,15036.0,34744.0,87165.0,35904.0,23180.0,1215.0,11970.0,-1180.0,-5487.0,19900.0,40238.0,39560.0,2886.0,5240.0,19264.0,3689.9999999999995,21285.0,1071.0,43900.0,22896.0
1800003,159736.0,14085.0,55020.0,83325.0,102245.0,52272.0,72352.0,13500.0,16170.0,-3186.0,-111445.0,45620.0,39184.0,106950.0,6364.0,22663.0,60160.0,5288.999999999999,43230.0,2703.0,72750.0,82464.0
45300,1355623.9999999998,138690.0,670152.0,510959.0,823615.0,459096.0,473024.0,46035.0,134715.0,-10207.0,-171740.0,486500.0,225990.0,885730.0,50024.0,540113.0,326720.0,59449.99999999999,248875.0,71451.0,767850.0,314640.0
16580,104795.99999999999,8325.0,32172.0,29896.0,64675.0,28908.0,93176.0,3510.0000000000005,15435.0,-1416.0,-16213.0,32040.0,20646.0,63940.0,7844.0,29868.0,20992.0,3976.9999999999995,32505.0,,44400.0,24720.0
4100002,58219.99999999999,6435.0,11760.0,25250.0,41730.0,46464.0,26828.0,1458.0,15120.0,-8142.000000000001,-12462.0,19700.0,16368.0,43010.0,5402.0,6157.0,19072.0,1803.9999999999998,14245.0,1173.0,34600.0,28560.0
15804,550056.0,55125.0,215880.0,169175.0,264420.0,211068.0,353324.0,23085.0,106050.0,-3658.0,-72571.0,171560.0,91636.0,523940.0,16798.0,129166.0,116928.0,15087.999999999998,115885.0,24276.0,270850.0,219984.0
31740,31651.999999999996,2385.0,13860.0,18584.0,30095.0,19800.0,28348.0,1242.0,4410.0,-649.0,-6355.0,11560.0,8990.0,28980.0,3182.0,8253.0,10176.0,2705.9999999999995,10120.0,663.0,17900.0,7824.0
46660,53791.99999999999,6255.0,12012.0,19392.0,40235.0,25080.0,24928.0,540.0,7875.0,-3599.0,-9300.0,16200.0,7874.0,26450.0,814.0,14410.0,15488.0,1107.0,12760.0,1173.0,31850.0,24480.0
10420,368343.99999999994,29700.0,134820.0,100697.0,199875.0,108504.0,157168.0,15930.000000000002,53970.0,-1357.0,-83886.0,105780.0,59706.0,251620.0,14504.0,102442.0,82624.0,14841.999999999998,91355.0,11169.0,171050.0,103248.0
20500,478223.99999999994,22680.0,171528.0,60398.0,161915.0,76956.0,222148.0,16065.000000000002,46305.0,-1770.0,-41230.0,79280.0,47058.0,254840.0,64676.0,227547.0,52480.0,16687.0,93060.0,7037.999999999999,112600.0,51696.0
10500,75440.0,10215.0,18396.0,20907.0,32825.0,22176.0,34276.0,1809.0000000000002,11130.0,-1829.0,-9889.0,19100.0,8742.0,28980.0,1480.0,8777.0,22208.0,1516.9999999999998,13090.0,1275.0,32500.0,21984.0
17980,121523.99999999999,14580.0,49644.0,37976.0,78390.0,38148.0,57228.0,3456.0,14175.0,-1121.0,-20863.0,38360.0,21762.0,83030.0,4218.0,38907.0,31360.0,4182.0,31900.0,2703.0,61100.0,26496.0
45104,296020.0,32535.0,112140.0,154025.0,196235.0,124608.0,136724.0,7830.000000000001,61845.0,-2773.0,-45570.0,86760.0,62434.0,207690.0,13764.0,55937.0,81536.0,11315.999999999998,60885.0,9639.0,143350.0,117264.0
4100003,49199.99999999999,4635.0,13776.0,22321.0,41340.0,34188.0,31312.0,1782.0000000000002,13860.0,-3481.0,-12958.0,17020.0,12834.0,33120.0,10656.0,7991.0,16832.0,1393.9999999999998,15840.0,1275.0,29850.0,19920.0
46540,143664.0,17595.0,44520.0,35956.0,71435.0,93984.0,78280.0,3726.0000000000005,26880.0,-472.0,-23994.0,36140.0,26226.0,115460.0,3552.0,29475.0,28928.0,4756.0,24475.0,3162.0,52200.0,32160.0
3800004,20172.0,1170.0,7896.0,12625.0,11310.0,12540.0,11476.0,1053.0,2940.0,-2183.0,-9455.0,6820.0,5208.0,30820.0,1628.0,1965.0,9280.0,533.0,6985.0,357.0,9650.0,10848.0
36780,80524.0,8415.0,36288.0,37976.0,44005.0,40920.0,33516.0,6291.0,13860.0,-295.0,-46097.0,27620.0,13268.0,55430.0,4514.0,26724.0,22976.0,3976.9999999999995,25355.0,1632.0,37100.0,30000.0
74500,60187.99999999999,5355.0,12012.0,16564.0,36335.0,22308.0,33516.0,1404.0,15330.0,-354.0,-12679.0,13840.0,7502.0,34040.0,1332.0,7336.0,10240.0,1475.9999999999998,16775.0,866.9999999999999,28350.0,15360.0
49660,247639.99999999997,26280.0,53172.0,77265.0,158665.0,77748.0,98344.0,6858.0,43260.0,-649.0,-60450.0,63640.0,40424.0,207460.0,2886.0,23973.0,56896.0,7010.999999999999,42625.0,4539.0,135500.0,79200.0
43900,133660.0,11700.0,34860.0,45349.0,74945.0,33132.0,62548.0,8370.0,15750.0,-649.0,-68231.0,41180.0,21762.0,88780.0,3700.0,22532.0,50752.0,3853.9999999999995,33495.0,2958.0,76000.0,61632.0
74950,120539.99999999999,9900.0,47460.0,35754.0,53625.0,38148.0,52972.0,6156.0,17430.0,-354.0,-19437.0,38220.0,23002.0,84410.0,3182.0,40872.0,31744.0,6682.999999999999,36190.0,5049.0,66850.0,28224.0
41060,117915.99999999999,4275.0,32508.0,47672.0,54730.0,50424.0,42408.0,2295.0,14490.0,-885.0,-36487.0,31920.0,20522.0,74520.0,2516.0,22663.0,27904.0,4223.0,25025.0,2397.0,55100.0,37392.0
17300,84951.99999999999,7155.0,21336.0,20705.0,60710.0,28380.0,46208.0,2187.0,15645.0,-236.0,-29202.0,27200.0,14384.0,66010.0,2886.0,12052.0,24000.0,2378.0,22660.0,1224.0,46900.0,27504.0
2600001,137268.0,17820.0,29820.0,56358.0,75335.0,43824.0,46664.0,3699.0000000000005,22995.0,-4012.0000000000005,-23405.0,34180.0,26784.0,91310.0,6956.0,10349.0,39488.0,5002.0,26180.0,2397.0,55800.0,31968.0
39740,162852.0,11745.0,51744.0,57166.0,90025.0,67188.0,79344.0,9396.0,30135.0,-2301.0,-65224.0,52240.0,34658.0,152260.0,5180.0,30785.0,49664.0,5288.999999999999,33880.0,4539.0,81700.0,79536.0
44420,48871.99999999999,5040.0,11592.0,20705.0,27690.0,17556.0,24016.0,1404.0,7665.0,-1003.0000000000001,-14570.0,12780.0,10602.0,31280.0,2220.0,12576.0,13440.0,2337.0,8030.0,816.0,23700.0,26832.0
3500001,69208.0,10890.0,15540.0,26159.0,48230.0,69828.0,43320.0,1242.0,21315.0,-826.0,-4960.0,19120.0,17112.0,48990.0,5402.0,4978.0,14912.0,1148.0,14520.0,1275.0,30650.0,13632.0
2500001,11971.999999999998,2385.0,3192.0,13433.0,15990.0,7392.0,9044.0,297.0,1050.0,,-496.0,5180.0,10726.0,5290.0,592.0,917.0,4352.0,942.9999999999999,6050.0,408.0,12350.0,2592.0
35614,5800351.999999999,1002555.0,3716244.0,2133322.0,3285100.0,3292872.0,3568428.0,173880.0,1259370.0,-6313.0,-582986.0,2154980.0,1349182.0,6901380.0,341362.0,2861695.0,1251008.0,712210.9999999999,2057770.0,422585.99999999994,3431100.0,1854672.0
23104,898063.9999999999,100305.0,335664.0,461974.0,630825.0,428340.0,437228.0,44604.0,90615.0,-3599.0,-208506.0,343520.0,157232.0,530840.0,36038.0,291082.0,285184.0,39319.0,191950.0,29375.999999999996,531700.0,428976.0
5300001,47231.99999999999,7155.0,14448.0,30906.0,42900.0,25740.0,26752.0,1350.0,7980.0,-2065.0,-6448.0,14760.0,13702.0,29440.0,4070.0,7336.0,13824.0,2419.0,10450.0,1275.0,26050.0,12528.0
74204,118079.99999999999,6750.0,20496.0,23634.0,43550.0,44880.0,42028.0,3807.0000000000005,17325.0,,-17639.0,24320.0,13516.0,83030.0,2516.0,24497.0,15168.0,2992.9999999999995,26070.0,1326.0,51450.0,16224.0
25620,86263.99999999999,5220.0,13524.0,21614.0,42900.0,19272.0,34352.0,1080.0,6930.0,-885.0,-8556.0,22460.0,9796.0,46690.0,962.0,5895.0,17728.0,1475.9999999999998,16775.0,1326.0,33050.0,19488.0
19140,46247.99999999999,3645.0,15036.0,11817.0,23205.0,12276.0,21204.0,1701.0,5775.0,-0.0,-53537.0,17700.0,5270.0,28290.0,1332.0,13100.0,26816.0,1025.0,15015.0,917.9999999999999,36900.0,43728.0
70900,130707.99999999999,10800.0,23184.0,47268.0,87360.0,52008.0,46360.0,4212.0,19740.0,-1062.0,-7998.0,30680.0,33480.0,73140.0,9768.0,14148.0,23296.0,4592.0,32340.0,2039.9999999999998,60550.0,23760.0
4200001,154160.0,16560.0,32928.0,92112.0,94900.0,85536.0,73492.0,6453.0,43365.0,-2065.0,-48112.0,50120.0,32364.0,111090.0,6068.0,16637.0,51200.0,4305.0,24695.0,2601.0,66000.0,52896.0
16940,47723.99999999999,4275.0,20328.0,31411.0,24245.0,17292.0,23180.0,1998.0000000000002,8085.0,-236.0,-3472.0,14020.0,10850.0,24610.0,4366.0,11790.0,13376.0,2255.0,11990.0,2754.0,22700.0,19536.0
4100001,30831.999999999996,3825.0,7308.0,17574.0,43420.0,24948.0,18544.0,729.0,9660.0,-3304.0,-8897.0,11620.0,17608.0,17710.0,3478.0,2620.0,15168.0,1312.0,9955.0,866.9999999999999,25900.0,12720.0
16860,270928.0,21735.0,75180.0,72215.0,145405.0,79596.0,88388.0,11529.0,26250.0,-3009.0,-67332.0,78820.0,45198.0,148810.0,8066.0,59212.0,69760.0,9061.0,76010.0,6629.999999999999,122350.0,93744.0
14100,100039.99999999999,1845.0,14784.0,12120.0,21515.0,12936.0,17176.0,945.0000000000001,8295.0,,-10540.0,15180.0,7068.0,53360.0,0.0,18995.0,11264.0,1721.9999999999998,8525.0,,14400.0,10176.0
15180,125951.99999999999,21195.0,25704.0,24745.0,88465.0,219252.0,96444.0,1890.0000000000002,20685.0,-826.0,-16554.0,46200.0,26474.0,216200.0,2812.0,9170.0,29312.0,3648.9999999999995,18755.0,2703.0,70150.0,35520.0
5300004,39688.0,6930.0,13692.0,19594.0,33410.0,15708.0,53276.0,3051.0,7875.0,-11033.0,-16926.0,13620.0,12648.0,34500.0,7030.0,13493.0,20352.0,2255.0,12485.0,968.9999999999999,24800.0,25920.0
48300,46247.99999999999,3825.0,10836.0,20503.0,31525.0,12144.0,21888.0,1296.0,5355.0,-7965.000000000001,-4154.0,11340.0,10726.0,30130.0,4514.0,5633.0,12672.0,1967.9999999999998,7975.0,968.9999999999999,25900.0,0.0
45780,374739.99999999994,28395.0,84504.0,112312.0,191035.0,85272.0,136420.0,12123.0,53655.0,-944.0,-108934.0,87500.0,56978.0,260590.0,11544.0,47553.0,82752.0,13488.999999999998,65670.0,6629.999999999999,139100.0,120816.0
18880,85115.99999999999,10710.0,55524.0,47571.0,107120.0,35508.0,41116.0,9477.0,10500.0,-236.0,-8153.0,30380.0,24738.0,46230.0,3330.0,40217.0,38656.0,4797.0,18040.0,2499.0,74850.0,22320.0
1300002,129067.99999999999,19890.0,27468.0,51106.0,68770.0,30888.0,74100.0,3186.0,19635.0,-4012.0000000000005,-57598.0,34240.0,19964.0,80730.0,2146.0,11921.0,34560.0,2460.0,28820.0,1937.9999999999998,59400.0,65184.0
23420,331444.0,34380.0,115752.0,121705.0,189865.0,118140.0,214168.0,8100.000000000001,70035.0,-168268.0,-64511.0,111240.0,56730.0,216200.0,21978.0,47946.0,83072.0,14021.999999999998,81675.0,12495.0,160700.0,120528.0
10780,97743.99999999999,9360.0,16800.0,25755.0,32435.0,42900.0,27208.0,1620.0,12180.0,-1416.0,-12369.0,17820.0,12524.0,54280.0,3404.0,4585.0,17280.0,1025.0,13475.0,1530.0,36150.0,17664.0
47020,61007.99999999999,3105.0,8148.0,31209.0,27950.0,12408.0,19076.0,1215.0,5985.0,,-7130.0,14380.0,7626.0,40710.0,2220.0,3144.0,14208.0,1025.0,6270.0,561.0,24250.0,13152.0
